card,store,quantity,value
dispel,Meruru,2,0.99
dispel,Meruru,1,0.98
dispel,House of Cards - Card Games,5,0.95
dispel,House of Cards - Card Games,1,0.95
dispel,CL TCG,2,0.75
dispel,Tabuleria,1,0.85
dispel,Cabala MtG,1,0.75
dispel,Cabala MtG,1,0.75
dispel,Tolaria,1,0.50
dispel,Magic Leste,17,0.65
dispel,Valhala Store,8,0.50
dispel,Valhala Store,4,0.45
dispel,Padrinho: Card Store,1,0.49
dispel,Millennium Cards & Games,2,0.75
dispel,Millennium Cards & Games,1,0.75
dispel,under3,1,0.48
dispel,Fire Ice Card Games,9,0.35
dispel,Fire Ice Card Games,3,0.35
dispel,ProNerd,3,0.66
dispel,ProNerd,2,0.42
dispel,ProNerd,1,0.37
lightning bolt,TCGeeK,3,18.00
lightning bolt,TCGeeK,3,59.90
lightning bolt,TCGeeK,1,45.00
lightning bolt,TCGeeK,1,288.00
lightning bolt,TCGeeK,1,17.00
lightning bolt,Inside Games,26,20.00
lightning bolt,Inside Games,13,20.00
lightning bolt,Inside Games,3,20.00
lightning bolt,Inside Games,2,290.00
lightning bolt,Inside Games,2,70.00
lightning bolt,Inside Games,1,28.00
lightning bolt,Bazar de Bagdá,22,19.99
lightning bolt,Bazar de Bagdá,22,109.99
lightning bolt,Bazar de Bagdá,18,19.99
lightning bolt,Bazar de Bagdá,18,17.99
lightning bolt,Bazar de Bagdá,15,99.99
lightning bolt,Bazar de Bagdá,14,16.99
lightning bolt,Bazar de Bagdá,12,17.99
lightning bolt,Bazar de Bagdá,9,99.99
lightning bolt,Bazar de Bagdá,9,18.99
lightning bolt,Bazar de Bagdá,5,79.99
lightning bolt,Bazar de Bagdá,3,69.99
lightning bolt,Bazar de Bagdá,3,19.99
lightning bolt,Bazar de Bagdá,3,299.99
lightning bolt,Bazar de Bagdá,3,17.99
lightning bolt,Bazar de Bagdá,2,21.99
lightning bolt,Bazar de Bagdá,2,49.99
lightning bolt,Bazar de Bagdá,1,17.99
lightning bolt,Bazar de Bagdá,1,259.99
lightning bolt,Bazar de Bagdá,1,49.99
lightning bolt,Bazar de Bagdá,1,21.99
lightning bolt,Bazar de Bagdá,1,129.99
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,260.00
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,23.99
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,280.00
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,11.98
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,120.00
lightning bolt,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,15.56
lightning bolt,Newstation,7,20.00
lightning bolt,Newstation,6,15.00
lightning bolt,Newstation,6,20.00
lightning bolt,Newstation,4,260.00
lightning bolt,Newstation,4,15.00
lightning bolt,Newstation,4,40.00
lightning bolt,Newstation,2,22.00
lightning bolt,Newstation,2,35.00
lightning bolt,Newstation,1,100.00
lightning bolt,Newstation,1,19.00
lightning bolt,Newstation,1,18.00
lightning bolt,Power9,3,249.99
lightning bolt,Power9,2,229.99
lightning bolt,Power9,4,60.00
lightning bolt,Power9,1,45.00
lightning bolt,Power9,2,37.90
lightning bolt,Power9,1,34.00
lightning bolt,Power9,1,30.00
lightning bolt,Power9,1,24.90
lightning bolt,Power9,1,18.00
lightning bolt,Power9,1,17.90
lightning bolt,Power9,1,17.90
lightning bolt,Power9,1,17.90
lightning bolt,Power9,1,17.50
lightning bolt,Power9,1,17.00
lightning bolt,Power9,1,16.40
lightning bolt,VampireX TCG,12,149.79
lightning bolt,VampireX TCG,8,15.09
lightning bolt,VampireX TCG,4,15.62
lightning bolt,VampireX TCG,4,272.79
lightning bolt,VampireX TCG,3,15.83
lightning bolt,VampireX TCG,3,15.62
lightning bolt,VampireX TCG,3,79.99
lightning bolt,VampireX TCG,2,15.83
lightning bolt,VampireX TCG,1,15.09
lightning bolt,VampireX TCG,1,13.19
lightning bolt,VampireX TCG,1,26.62
lightning bolt,VampireX TCG,1,26.39
lightning bolt,VampireX TCG,1,21.99
lightning bolt,Player`s Stop,3,16.99
lightning bolt,Player`s Stop,2,200.00
lightning bolt,Player`s Stop,2,17.99
lightning bolt,Player`s Stop,1,15.99
lightning bolt,Player`s Stop,1,15.99
lightning bolt,Meruru,5,32.90
lightning bolt,Meruru,2,218.90
lightning bolt,Meruru,2,198.90
lightning bolt,Meruru,1,17.78
lightning bolt,Meruru,1,149.90
lightning bolt,Meruru,1,17.78
lightning bolt,Pharaoh\'s Shop,2,30.00
lightning bolt,Pharaoh\'s Shop,1,249.90
lightning bolt,Xaracards,3,13.00
lightning bolt,Xaracards,2,144.00
lightning bolt,Xaracards,2,65.00
lightning bolt,Xaracards,1,13.00
lightning bolt,Flow Games,1,171.90
lightning bolt,Flow Games,5,71.63
lightning bolt,Flow Games,3,42.02
lightning bolt,Flow Games,1,38.10
lightning bolt,Flow Games,1,22.92
lightning bolt,Flow Games,1,22.92
lightning bolt,Flow Games,1,15.28
lightning bolt,Treasure Cards,4,24.99
lightning bolt,Treasure Cards,4,23.40
lightning bolt,Treasure Cards,2,18.00
lightning bolt,Treasure Cards,2,14.40
lightning bolt,Treasure Cards,2,13.50
lightning bolt,Treasure Cards,2,17.10
lightning bolt,Treasure Cards,1,18.00
lightning bolt,Treasure Cards,1,17.10
lightning bolt,Treasure Cards,1,72.00
lightning bolt,Treasure Cards,1,18.00
lightning bolt,Treasure Cards,1,18.00
lightning bolt,Treasure Cards,1,17.10
lightning bolt,Treasure Cards,1,99.00
lightning bolt,Treasure Cards,1,18.00
lightning bolt,Treasure Cards,1,18.00
lightning bolt,Treasure Cards,1,184.90
lightning bolt,Cards Of Paradise,5,23.80
lightning bolt,Cards Of Paradise,4,39.80
lightning bolt,Cards Of Paradise,4,95.80
lightning bolt,Cards Of Paradise,2,23.80
lightning bolt,Cards Of Paradise,2,22.20
lightning bolt,Cards Of Paradise,2,23.80
lightning bolt,Cards Of Paradise,2,207.80
lightning bolt,Cards Of Paradise,1,23.00
lightning bolt,Cards Of Paradise,1,23.80
lightning bolt,Cards Of Paradise,1,215.80
lightning bolt,Cards Of Paradise,1,39.80
lightning bolt,Cards Of Paradise,1,23.00
lightning bolt,Cards Of Paradise,1,21.40
lightning bolt,Cards Of Paradise,1,15.80
lightning bolt,Cards Of Paradise,1,23.00
lightning bolt,Medieval Cards,4,28.50
lightning bolt,Medieval Cards,2,19.95
lightning bolt,Medieval Cards,1,12.83
lightning bolt,Medieval Cards,1,47.50
lightning bolt,Medieval Cards,1,149.15
lightning bolt,Medieval Cards,1,142.50
lightning bolt,Medieval Cards,1,16.14
lightning bolt,Medieval Cards,1,65.55
lightning bolt,Medieval Cards,1,17.09
lightning bolt,Medieval Cards,1,23.75
lightning bolt,Medieval Cards,1,94.05
lightning bolt,Pi Games,1,15.99
lightning bolt,Pi Games,1,139.99
lightning bolt,Pi Games,1,15.99
lightning bolt,Pi Games,1,14.99
lightning bolt,Pi Games,1,20.99
lightning bolt,Chuck TCG,1,13.50
lightning bolt,Chuck TCG,2,15.50
lightning bolt,Chuck TCG,1,18.50
lightning bolt,Chuck TCG,3,24.50
lightning bolt,Chuck TCG,1,34.50
lightning bolt,Chuck TCG,1,44.50
lightning bolt,Chuck TCG,1,139.50
lightning bolt,Card Castle,29,14.99
lightning bolt,Card Castle,23,13.99
lightning bolt,Card Castle,11,16.49
lightning bolt,Card Castle,5,39.99
lightning bolt,Card Castle,4,13.99
lightning bolt,Card Castle,1,134.99
lightning bolt,Card Castle,1,14.99
lightning bolt,Card Castle,1,19.99
lightning bolt,Geex Hobby Store,4,14.49
lightning bolt,Geex Hobby Store,2,134.99
lightning bolt,Geex Hobby Store,2,14.99
lightning bolt,Geex Hobby Store,2,12.99
lightning bolt,Geex Hobby Store,1,13.99
lightning bolt,Geex Hobby Store,1,13.49
lightning bolt,Geex Hobby Store,1,13.99
lightning bolt,Segura Card & Games,6,130.00
lightning bolt,Segura Card & Games,1,13.90
lightning bolt,Segura Card & Games,1,64.00
lightning bolt,Segura Card & Games,1,11.00
lightning bolt,Mulligan Geek Store,16,16.25
lightning bolt,Mulligan Geek Store,8,16.25
lightning bolt,Mulligan Geek Store,8,16.25
lightning bolt,Mulligan Geek Store,6,14.25
lightning bolt,Mulligan Geek Store,4,99.75
lightning bolt,Mulligan Geek Store,3,134.75
lightning bolt,Mulligan Geek Store,3,17.25
lightning bolt,Mulligan Geek Store,3,18.75
lightning bolt,Mulligan Geek Store,2,17.25
lightning bolt,Mulligan Geek Store,1,14.75
lightning bolt,Neowalkers Geek Store,4,17.98
lightning bolt,Neowalkers Geek Store,2,11.98
lightning bolt,Neowalkers Geek Store,2,17.98
lightning bolt,Neowalkers Geek Store,2,69.98
lightning bolt,Neowalkers Geek Store,1,130.00
lightning bolt,Neowalkers Geek Store,1,14.98
lightning bolt,Card Tutor,8,16.95
lightning bolt,Card Tutor,5,15.95
lightning bolt,Card Tutor,3,129.95
lightning bolt,Card Tutor,3,15.95
lightning bolt,Card Tutor,3,12.95
lightning bolt,Card Tutor,1,17.95
lightning bolt,Card Tutor,1,114.95
lightning bolt,Card Tutor,1,24.95
lightning bolt,Card Tutor,1,14.50
hope of ghirapur,Toca do Quati,1,32.00
hope of ghirapur,Toca do Quati,1,11.00
hope of ghirapur,Nerdz Cards,5,1.90
hope of ghirapur,Nerdz Cards,1,19.90
hope of ghirapur,Nerdz Cards,1,1.90
hope of ghirapur,Pi Games,6,4.75
hope of ghirapur,Pi Games,3,14.90
hope of ghirapur,Miragem Hobby,2,14.99
hope of ghirapur,Newstation,2,4.00
hope of ghirapur,Newstation,1,12.00
hope of ghirapur,Cards Store,1,10.00
hope of ghirapur,ManaFix.net,1,7.95
hope of ghirapur,Overrun Geek Store,4,1.50
hope of ghirapur,Overrun Geek Store,3,10.00
hope of ghirapur,City Class Games,8,1.84
hope of ghirapur,City Class Games,5,9.19
hope of ghirapur,City Class Games,2,3.67
hope of ghirapur,Inside Games,1,10.00
hope of ghirapur,Bazar de Bagdá,22,2.49
hope of ghirapur,Bazar de Bagdá,11,2.49
hope of ghirapur,Bazar de Bagdá,1,9.99
hope of ghirapur,Bazar de Bagdá,1,2.49
hope of ghirapur,Bazar de Bagdá,1,9.99
hope of ghirapur,Cards Of Paradise,33,3.00
hope of ghirapur,Cards Of Paradise,5,7.80
hope of ghirapur,Tabuleria,4,1.50
hope of ghirapur,Tabuleria,1,6.00
hope of ghirapur,Monster Games Cards,2,5.99
hope of ghirapur,DeckMasterGames,1,5.20
hope of ghirapur,Tutubahia,4,3.75
hope of ghirapur,Armada Nerd Hobby Store,3,3.00
hope of ghirapur,Armada Nerd Hobby Store,1,5.00
hope of ghirapur,Chuck TCG,2,1.50
hope of ghirapur,Chuck TCG,1,9.00
hope of ghirapur,Chuck TCG,1,9.00
hope of ghirapur,Magicbembarato,4,4.26
hope of ghirapur,Mineral Games,1,4.00
hope of ghirapur,Cards Outlet,1,4.14
hope of ghirapur,Konklave FunStore,4,4.00
lightning bolt,ManaFix.net,5,119.95
lightning bolt,ManaFix.net,2,24.95
lightning bolt,ManaFix.net,1,29.95
lightning bolt,Mineral Games,8,119.95
lightning bolt,Mineral Games,7,69.95
lightning bolt,Mineral Games,1,16.00
lightning bolt,Mineral Games,1,13.49
lightning bolt,Nerdz Cards,16,59.90
lightning bolt,Nerdz Cards,8,119.90
lightning bolt,Nerdz Cards,2,34.90
lightning bolt,Nerdz Cards,1,49.90
hope of ghirapur,Loja Grimorium,6,2.99
hope of ghirapur,Loja Grimorium,1,2.99
lightning bolt,Cards Store,4,17.90
lightning bolt,Cards Store,4,99.00
lightning bolt,Cards Store,3,47.90
lightning bolt,Cards Store,3,14.90
lightning bolt,Cards Store,2,16.90
lightning bolt,Cards Store,1,14.90
lightning bolt,Cards Store,1,14.90
lightning bolt,Cards Store,1,119.90
lightning bolt,Cards Store,1,17.90
lightning bolt,Cards Store,1,20.00
lightning bolt,Cards Store,1,39.90
lightning bolt,Cards Store,1,45.00
lightning bolt,Cards Store,1,10.00
lightning bolt,Cards Store,1,46.90
lightning bolt,Cards Store,1,20.00
lightning bolt,Cards Store,1,64.90
lightning bolt,Cards Store,1,20.00
lightning bolt,LIMIAR STORE,6,120.00
lightning bolt,LIMIAR STORE,3,12.16
lightning bolt,LIMIAR STORE,1,12.76
lightning bolt,LIMIAR STORE,1,45.00
lightning bolt,LIMIAR STORE,1,15.36
lightning bolt,LIMIAR STORE,1,26.00
lightning bolt,CHQ Cards,1,119.90
lightning bolt,Reino Magic,1,110.00
lightning bolt,Livraria do Infinito - MagicJebb,1,110.50
lightning bolt,Livraria do Infinito - MagicJebb,1,19.55
lightning bolt,Skull Games,2,24.99
lightning bolt,Skull Games,1,45.00
lightning bolt,Skull Games,1,109.00
lightning bolt,Skull Games,1,23.99
lightning bolt,Skull Games,1,89.90
lightning bolt,Universo Magic,1,100.00
lightning bolt,Universo Magic,1,10.00
lightning bolt,Universo Magic,1,20.00
lightning bolt,Cúpula do Trovão,4,99.90
lightning bolt,Overrun Geek Store,4,80.00
lightning bolt,Goblin Hero Store,4,11.95
lightning bolt,Goblin Hero Store,2,20.50
lightning bolt,Goblin Hero Store,2,11.00
lightning bolt,Goblin Hero Store,1,15.00
lightning bolt,Goblin Hero Store,1,99.00
lightning bolt,Goblin Hero Store,1,79.90
lightning bolt,A Loja do Pai,2,96.00
lightning bolt,A Loja do Pai,1,14.40
lightning bolt,RED Jogos,2,85.00
lightning bolt,RED Jogos,2,60.00
lightning bolt,RED Jogos,1,50.00
lightning bolt,RED Jogos,1,12.00
lightning bolt,RED Jogos,1,12.00
lightning bolt,Loja Caverna do Dragão,2,23.00
lightning bolt,Loja Caverna do Dragão,1,20.50
lightning bolt,Loja Caverna do Dragão,1,80.00
lightning bolt,DeckMasterGames,4,12.90
lightning bolt,DeckMasterGames,4,71.50
lightning bolt,DeckMasterGames,4,16.50
lightning bolt,DeckMasterGames,2,14.50
lightning bolt,DeckMasterGames,1,34.50
lightning bolt,DeckMasterGames,1,41.50
lightning bolt,DeckMasterGames,1,15.50
hope of ghirapur,VAULT,3,2.50
hope of ghirapur,VAULT,1,2.50
hope of ghirapur,VAULT,1,2.25
lightning bolt,Elder Dragon Brasil,1,70.00
hope of ghirapur,LIMIAR STORE,5,2.11
hope of ghirapur,Legends Game Store,2,2.69
hope of ghirapur,Neowalkers Geek Store,3,2.35
hope of ghirapur,Neowalkers Geek Store,1,1.35
hope of ghirapur,Neowalkers Geek Store,1,2.35
hope of ghirapur,Power9,1,2.00
hope of ghirapur,Mulligan Geek Store,7,2.00
hope of ghirapur,Mulligan Geek Store,6,2.00
hope of ghirapur,Padrinho: Card Store,3,1.99
hope of ghirapur,MTG Cards Games,4,1.95
hope of ghirapur,Medieval Cards,4,1.90
hope of ghirapur,Load or Cast,1,1.85
hope of ghirapur,Lets Collect,4,2.03
hope of ghirapur,Loja Blood Moon,2,1.75
hope of ghirapur,Hobby Center,1,1.75
hope of ghirapur,Livraria de Alexandria,1,1.50
hope of ghirapur,Universo Magic,1,1.50
hope of ghirapur,Magic Club,11,1.75
hope of ghirapur,Magic Club,2,1.40
hope of ghirapur,Cúpula do Trovão,1,1.50
hope of ghirapur,Legion Board & Card Games,2,1.66
hope of ghirapur,Pharaoh\'s Shop,3,1.50
hope of ghirapur,Magic Leste,6,1.90
hope of ghirapur,Magic House Games,1,1.50
hope of ghirapur,Geex Hobby Store,1,1.49
lightning bolt,Padrinho: Card Store,5,60.99
hope of ghirapur,under3,3,1.39
lightning bolt,Loja Miracles,5,64.50
lightning bolt,Loja Miracles,1,11.80
lightning bolt,Loja Miracles,6,11.80
lightning bolt,Loja Miracles,1,11.80
lightning bolt,Loja Miracles,2,11.50
lightning bolt,Loja Miracles,2,11.50
lightning bolt,Loja Miracles,1,10.90
lightning bolt,Bahia Store,3,16.73
lightning bolt,Bahia Store,1,60.00
lightning bolt,Bahia Store,1,50.00
lightning bolt,MTG Caxias Cards,2,59.99
lightning bolt,MTG Caxias Cards,1,14.99
lightning bolt,Magic Club,6,16.90
lightning bolt,Magic Club,4,15.90
lightning bolt,Magic Club,3,57.99
lightning bolt,Magic Club,2,14.90
lightning bolt,Magic Club,1,16.90
lightning bolt,Magic Club,1,13.90
lightning bolt,Magic Club,1,59.75
lightning bolt,Magic Club,1,14.90
lightning bolt,Magic Club,1,15.90
lightning bolt,Magic Club,1,16.90
lightning bolt,Lets Collect,2,62.96
lightning bolt,Loja Grimorium,7,49.99
lightning bolt,Loja Grimorium,4,16.99
lightning bolt,Loja Grimorium,4,17.50
lightning bolt,Loja Grimorium,3,16.99
lightning bolt,Loja Grimorium,3,16.99
lightning bolt,Loja Grimorium,2,14.99
lightning bolt,Loja Grimorium,1,20.99
lightning bolt,Arsenal Nerd,1,57.95
lightning bolt,Arsenal Nerd,1,26.13
lightning bolt,Magic House Games,2,18.76
lightning bolt,Magic House Games,1,13.27
lightning bolt,Magic House Games,1,48.00
lightning bolt,Magic Store Brasil,3,52.40
lightning bolt,Magic Store Brasil,2,19.40
lightning bolt,Magic Store Brasil,6,16.55
lightning bolt,Magic Store Brasil,1,13.10
lightning bolt,Shandalar,1,45.00
lightning bolt,Shandalar,1,45.00
hope of ghirapur,Treasure Cards,1,1.35
lightning bolt,Cards e Games,1,38.00
lightning bolt,Ilusões Industriais,1,35.00
lightning bolt,MTG Cards Games,1,27.95
lightning bolt,Taverneiros,1,28.80
lightning bolt,Legends Game Store,1,62.99
lightning bolt,Legends Game Store,2,17.09
lightning bolt,Legends Game Store,3,17.09
lightning bolt,Legends Game Store,1,16.64
lightning bolt,Legends Game Store,4,16.64
lightning bolt,GeeK Pit,2,25.00
lightning bolt,GeeK Pit,2,12.00
lightning bolt,Konklave FunStore,2,23.60
lightning bolt,Konklave FunStore,4,16.00
lightning bolt,PRCShop,4,20.00
lightning bolt,PRCShop,4,24.00
lightning bolt,Cards Outlet,4,19.28
lightning bolt,Cards Outlet,3,18.66
lightning bolt,Cards Outlet,2,22.80
lightning bolt,Cards Outlet,1,20.54
lightning bolt,Cards Outlet,4,19.28
lightning bolt,Cards Outlet,4,18.66
lightning bolt,Cards Outlet,4,20.54
lightning bolt,Magicbembarato,5,19.62
lightning bolt,Magicbembarato,4,20.45
lightning bolt,Magicbembarato,4,21.54
lightning bolt,Magicbembarato,4,19.56
lightning bolt,Magicbembarato,4,23.90
lightning bolt,Magicbembarato,4,19.56
lightning bolt,Magicbembarato,2,12.45
lightning bolt,Magicbembarato,2,13.43
lightning bolt,Power Up Games,4,23.00
lightning bolt,Loja Blood Moon,5,19.00
lightning bolt,Loja Blood Moon,3,16.00
lightning bolt,Loja Blood Moon,3,17.00
lightning bolt,Loja Blood Moon,2,14.00
lightning bolt,Loja Blood Moon,2,21.00
lightning bolt,Loja Blood Moon,1,18.00
lightning bolt,Loja Blood Moon,1,14.50
lightning bolt,Loja Blood Moon,1,16.00
lightning bolt,House of Cards - Card Games,1,22.95
lightning bolt,Hobby Center,1,18.00
lightning bolt,Hobby Center,1,20.00
lightning bolt,Hobby Center,1,18.00
lightning bolt,Hobby Center,2,17.00
lightning bolt,Tutubahia,4,19.75
lightning bolt,Tutubahia,1,19.75
lightning bolt,Tutubahia,1,19.75
lightning bolt,Miragem Hobby,24,19.99
lightning bolt,Liga Arena,5,18.29
lightning bolt,Ascensão,3,16.95
lightning bolt,Ascensão,1,17.95
lightning bolt,Prime MTG,8,12.75
lightning bolt,Prime MTG,6,13.50
lightning bolt,Prime MTG,4,14.25
lightning bolt,Prime MTG,3,13.90
lightning bolt,Prime MTG,2,15.90
lightning bolt,Basics Cards,6,15.50
shattering spree,Cards Store,5,19.99
shattering spree,Cards Store,2,19.99
shattering spree,Cards Store,1,15.00
shattering spree,Cards Store,1,22.00
shattering spree,Cards Store,1,14.00
shattering spree,Cards Store,1,175.00
shattering spree,VampireX TCG,1,19.97
shattering spree,VampireX TCG,1,153.99
shattering spree,VAULT,2,30.00
shattering spree,VAULT,2,20.00
shattering spree,VAULT,1,22.50
shattering spree,VAULT,1,22.50
shattering spree,Bazar de Bagdá,15,19.99
shattering spree,Bazar de Bagdá,4,17.99
shattering spree,Bazar de Bagdá,3,19.99
shattering spree,Bazar de Bagdá,2,99.99
shattering spree,Bazar de Bagdá,1,89.99
shattering spree,Magic House Games,1,53.57
shattering spree,TCGeeK,1,36.00
shattering spree,TCGeeK,1,38.00
shattering spree,Newstation,2,32.00
shattering spree,Newstation,2,34.00
shattering spree,WCG - World Card Games,2,28.99
shattering spree,Hobby Center,1,25.00
shattering spree,Cards Of Paradise,46,27.80
shattering spree,Inside Games,7,30.00
shattering spree,Overrun Geek Store,3,25.00
shattering spree,Overrun Geek Store,3,23.00
shattering spree,Tutubahia,4,17.50
shattering spree,Tutubahia,4,19.75
shattering spree,Tutubahia,4,24.75
shattering spree,Tutubahia,1,15.75
shattering spree,Pi Games,1,24.88
shattering spree,Toca do Quati,1,25.00
shattering spree,Toca do Quati,1,24.00
shattering spree,Magicbembarato,4,24.65
shattering spree,Magicbembarato,4,22.07
shattering spree,Card Castle,1,23.99
shattering spree,Cards Outlet,3,21.05
shattering spree,Cards Outlet,2,23.52
shattering spree,Cards Outlet,4,23.52
shattering spree,Legion Board & Card Games,7,23.23
shattering spree,Prime MTG,9,21.90
shattering spree,RED Jogos,2,22.50
shattering spree,Legends Game Store,1,22.49
shattering spree,Skull Games,2,22.00
shattering spree,Load or Cast,3,21.85
shattering spree,Load or Cast,2,16.50
shattering spree,Mulligan Geek Store,3,21.75
shattering spree,Livraria do Infinito - MagicJebb,1,20.68
shattering spree,Segura Card & Games,3,21.00
lightning bolt,Magic Cat,1,13.90
shattering spree,Miragem Hobby,13,19.75
shattering spree,Geex Hobby Store,1,19.99
shattering spree,Geex Hobby Store,1,19.99
shattering spree,Konklave FunStore,4,19.60
shattering spree,Magic Club,2,19.50
shattering spree,Magic Club,1,14.75
shattering spree,Magic Club,1,17.50
shattering spree,Nerdz Cards,1,19.90
shattering spree,Nerdz Cards,1,13.90
shattering spree,Flow Games,1,19.00
shattering spree,Power9,1,19.00
shattering spree,Power9,5,17.50
shattering spree,Power9,1,17.50
shattering spree,Medieval Cards,1,18.91
shattering spree,LIMIAR STORE,2,18.61
shattering spree,Universo Magic,3,18.00
shattering spree,Universo Magic,1,15.00
shattering spree,Universo Magic,1,15.00
shattering spree,A Taverna,1,19.95
shattering spree,Chuck TCG,3,16.50
shattering spree,Chuck TCG,1,17.50
shattering spree,Elder Dragon Brasil,4,17.50
shattering spree,City Class Games,1,18.30
shattering spree,Player`s Stop,2,16.98
shattering spree,MTG Cards Games,9,15.95
lightning bolt,Fire Ice Card Games,1,13.00
lightning bolt,Fire Ice Card Games,1,13.00
shattering spree,Cards e Games,1,15.45
shattering spree,House of Cards - Card Games,1,14.95
shattering spree,Shandalar,1,14.90
lightning bolt,Load or Cast,1,12.45
lightning bolt,Cabala MtG,1,13.00
lightning bolt,Toca do Quati,2,12.00
lightning bolt,Toca do Quati,1,12.00
lightning bolt,Toca do Quati,1,10.00
lightning bolt,under3,8,11.85
lightning bolt,under3,8,10.78
lightning bolt,under3,8,11.40
lightning bolt,under3,5,11.95
lightning bolt,under3,4,10.35
lightning bolt,under3,1,10.78
lightning bolt,under3,1,9.80
lightning bolt,under3,1,10.20
lightning bolt,under3,1,10.78
steam vents,Tutubahia,4,69.75
steam vents,Tutubahia,4,89.75
steam vents,Tutubahia,2,79.75
steam vents,Tutubahia,2,79.75
steam vents,Tutubahia,1,104.75
steam vents,Tutubahia,1,600.00
lightning bolt,Território Card Games,1,11.35
steam vents,Cards Store,3,600.00
steam vents,Cards Store,2,89.90
steam vents,Cards Store,1,149.90
steam vents,Cards Store,1,570.00
steam vents,Cards Store,1,91.90
steam vents,VAULT,2,65.00
steam vents,VAULT,2,62.50
steam vents,VAULT,2,60.00
steam vents,VAULT,1,60.00
steam vents,VAULT,1,545.00
steam vents,VAULT,1,60.00
steam vents,VAULT,1,70.00
steam vents,VAULT,1,600.00
steam vents,VAULT,1,160.00
steam vents,VAULT,1,595.00
steam vents,VAULT,1,65.00
lightning bolt,Monster Games Cards,1,11.00
steam vents,ManaFix.net,1,79.95
steam vents,ManaFix.net,1,79.95
steam vents,ManaFix.net,1,594.95
steam vents,Cards Of Paradise,1,127.80
steam vents,Cards Of Paradise,1,479.80
steam vents,Overrun Geek Store,3,55.00
steam vents,Overrun Geek Store,2,60.00
steam vents,Overrun Geek Store,1,465.90
shattering spree,ProNerd,1,11.31
steam vents,LIMIAR STORE,1,150.00
steam vents,LIMIAR STORE,1,65.00
steam vents,LIMIAR STORE,1,150.00
steam vents,LIMIAR STORE,1,56.00
steam vents,Pharaoh\'s Shop,7,590.00
steam vents,Bazar de Bagdá,4,149.99
steam vents,Bazar de Bagdá,2,69.99
steam vents,Bazar de Bagdá,1,79.99
steam vents,Bazar de Bagdá,1,64.99
steam vents,Newstation,1,470.00
steam vents,Newstation,1,70.00
steam vents,Nerdz Cards,1,129.90
steam vents,Magic Store Brasil,1,144.00
steam vents,Magic Store Brasil,1,58.24
steam vents,Magic Store Brasil,1,54.00
steam vents,Porto Livre Games,2,135.58
steam vents,Porto Livre Games,2,63.33
steam vents,City Class Games,1,138.00
steam vents,City Class Games,1,91.99
steam vents,Neowalkers Geek Store,4,64.98
steam vents,Neowalkers Geek Store,2,130.00
steam vents,Neowalkers Geek Store,1,123.50
steam vents,Neowalkers Geek Store,1,59.98
steam vents,TCGeeK,3,58.00
steam vents,TCGeeK,2,110.00
steam vents,TCGeeK,1,64.00
steam vents,TCGeeK,1,72.00
steam vents,TCGeeK,1,135.00
steam vents,Power9,1,124.50
steam vents,Power9,2,63.50
steam vents,Power9,1,59.99
steam vents,Power9,2,59.50
steam vents,Universo Magic,1,60.00
steam vents,Universo Magic,1,122.00
steam vents,Treasure Cards,1,118.80
steam vents,Treasure Cards,1,59.40
steam vents,Magicbembarato,4,115.10
steam vents,Magicbembarato,4,66.55
steam vents,Valhala Store,1,114.90
steam vents,Cúpula do Trovão,1,107.00
steam vents,Toca do Quati,1,96.00
steam vents,Toca do Quati,1,56.00
steam vents,Livraria de Alexandria,1,66.00
steam vents,Livraria de Alexandria,1,82.00
steam vents,Mulligan Geek Store,4,89.75
steam vents,Mulligan Geek Store,1,65.75
steam vents,Meruru,1,89.95
steam vents,CHQ Cards,1,86.90
steam vents,Skull Games,1,84.90
steam vents,Cards Outlet,4,64.33
steam vents,Cards Outlet,1,78.43
steam vents,Liga Arena,1,66.41
steam vents,Lets Collect,1,64.95
steam vents,Chuck TCG,1,49.50
steam vents,Chuck TCG,2,54.50
steam vents,Chuck TCG,1,64.50
steam vents,Chuck TCG,7,64.50
steam vents,Konklave FunStore,4,63.60
steam vents,Konklave FunStore,2,63.60
steam vents,Território Card Games,4,59.99
steam vents,Condado Card Games,1,60.84
steam vents,Bahia Store,4,58.00
steam vents,Bahia Store,2,58.00
steam vents,Bahia Store,2,58.00
steam vents,Bahia Store,2,60.00
steam vents,Inside Games,15,60.00
steam vents,Pi Games,2,58.89
steam vents,Pi Games,1,59.89
steam vents,Mineral Games,1,58.95
steam vents,Mineral Games,1,54.95
steam vents,Loja Miracles,2,57.50
steam vents,Loja Miracles,1,57.50
steam vents,Loja Miracles,2,55.00
steam vents,Loja Miracles,1,55.00
steam vents,DeckMasterGames,1,56.98
steam vents,Prime MTG,1,56.90
steam vents,Load or Cast,3,55.50
steam vents,Segura Card & Games,1,55.00
steam vents,Player`s Stop,3,53.98
steam vents,Player`s Stop,1,55.98
steam vents,Card Tutor,3,54.95
steam vents,Ascensão,1,54.99
steam vents,Goblin Hero Store,1,54.50
