card,store,quantity,value
Sailor of Means,VAULT,11,0.25
Sailor of Means,VAULT,1,0.25
Sailor of Means,House of Cards - Card Games,21,0.25
Sailor of Means,House of Cards - Card Games,1,0.25
Sailor of Means,Chuck TCG,24,0.25
Sailor of Means,Chuck TCG,28,0.25
Sailor of Means,Loja Grimorium,12,0.25
Sailor of Means,Loja Grimorium,12,0.25
Sailor of Means,Loja Grimorium,12,0.25
Sailor of Means,Mulligan Geek Store,8,0.25
Sailor of Means,Mulligan Geek Store,4,0.25
Sailor of Means,Arena Hobby Store,29,0.25
Sailor of Means,Arena Hobby Store,12,0.25
Sailor of Means,MTG Caxias Cards,24,0.25
Sailor of Means,MTG Caxias Cards,16,0.25
Sailor of Means,Legends Game Store,3,0.23
Sailor of Means,Legends Game Store,12,0.18
Sailor of Means,Legends Game Store,4,0.18
Sailor of Means,MTG Cards Games,32,0.20
Sailor of Means,Elder Dragon Brasil,12,0.25
Sailor of Means,Condado Card Games,17,0.21
Sailor of Means,Condado Card Games,8,0.21
Sailor of Means,VampireX TCG,21,0.22
Sailor of Means,Medieval Cards,69,0.24
Sailor of Means,Lets Collect,32,0.23
Sailor of Means,Pharaoh\'s Shop,32,0.20
Sailor of Means,Pharaoh\'s Shop,31,0.20
Sailor of Means,Pharaoh\'s Shop,6,0.20
Sailor of Means,ProNerd,5,0.21
Sailor of Means,ProNerd,8,0.21
Sailor of Means,Monster Games Cards,3,0.23
Sailor of Means,Porto Livre Games,19,0.21
Sailor of Means,Porto Livre Games,18,0.21
Sailor of Means,Loja Caverna do Dragão,6,0.20
Sailor of Means,Loja Caverna do Dragão,6,0.20
Sailor of Means,Ascensão,1,0.20
Sailor of Means,Ascensão,22,0.20
Sailor of Means,WCG - World Card Games,1,0.20
Sailor of Means,Loja Blood Moon,9,0.20
Sailor of Means,Loja Blood Moon,2,0.20
Sailor of Means,Cards Outlet,35,0.14
Sailor of Means,Cards Outlet,32,0.18
Sailor of Means,Hobby Center,9,0.15
Sailor of Means,Hobby Center,4,0.15
Sailor of Means,Jaw Games,8,0.15
Sailor of Means,Jaw Games,6,0.15
Sailor of Means,Prime MTG,8,0.17
Sailor of Means,Neowalkers Geek Store,7,0.15
Sailor of Means,Neowalkers Geek Store,7,0.15
Sailor of Means,Valhala Store,1,0.15
Sailor of Means,Valhala Store,2,0.15
Sailor of Means,Cabala MtG,16,0.13
Sailor of Means,Cabala MtG,7,0.09
Sailor of Means,Moinho de Vento Geek Store,15,0.15
Sailor of Means,Moinho de Vento Geek Store,15,0.15
Sailor of Means,Cúpula do Trovão,32,0.15
Sailor of Means,Cúpula do Trovão,31,0.15
Sailor of Means,Gideon\'s Palace,23,0.13
Sailor of Means,Gideon\'s Palace,15,0.13
Sailor of Means,Loja de Cartinhas,5,0.10
Sailor of Means,Refúgio do Dragão,19,0.10
Sailor of Means,Refúgio do Dragão,17,0.12
Sailor of Means,Refúgio do Dragão,1,0.07
Sailor of Means,Millennium Cards & Games,16,0.10
Sailor of Means,Millennium Cards & Games,16,0.10
Sailor of Means,Millennium Cards & Games,2,0.10
Sailor of Means,Universo Magic,28,0.10
Sailor of Means,Liga Arena,7,0.10
Sailor of Means,Liga Arena,8,0.10
Sailor of Means,Flow Games,32,0.09
Sailor of Means,Flow Games,76,0.09
Sailor of Means,Rayearth Games,39,0.09
Sailor of Means,Goblin Hero Store,7,0.09
Sailor of Means,Goblin Hero Store,5,0.09
Sailor of Means,Magic House Games,2,0.07
Marionette Master,City Class Games,32,2.00
Marionette Master,City Class Games,3,7.99
Marionette Master,City Class Games,2,2.50
Marionette Master,Konklave FunStore,1,6.99
Marionette Master,Konklave FunStore,1,6.99
Marionette Master,Konklave FunStore,1,6.99
Marionette Master,Konklave FunStore,4,3.50
Sailor of Means,Taverna Geek,8,0.05
Sailor of Means,Taverna Geek,7,0.05
Sailor of Means,Arsenal Nerd,31,0.05
Sailor of Means,Arsenal Nerd,22,0.05
Sailor of Means,Arsenal Nerd,2,0.05
Marionette Master,Cards Of Paradise,48,2.75
Marionette Master,Cards Of Paradise,15,6.75
Marionette Master,Cards Of Paradise,9,6.75
Marionette Master,Cards Of Paradise,2,2.75
Marionette Master,Legends Game Store,1,4.49
Marionette Master,Legends Game Store,2,1.34
Marionette Master,Legends Game Store,2,1.34
Marionette Master,Loja Grimorium,5,1.50
Marionette Master,Loja Grimorium,4,1.50
Marionette Master,Loja Grimorium,1,4.99
Marionette Master,Bazar de Bagdá,22,1.75
Marionette Master,Bazar de Bagdá,4,5.99
Marionette Master,Bazar de Bagdá,1,5.99
Marionette Master,TCGeeK,25,1.43
Marionette Master,TCGeeK,1,6.65
Marionette Master,Chuck TCG,1,1.50
Marionette Master,Chuck TCG,1,5.00
Marionette Master,Medieval Cards,4,0.95
Marionette Master,Medieval Cards,3,3.80
Marionette Master,Reino Magic,7,1.00
Marionette Master,Reino Magic,2,5.00
Marionette Master,Magic Club,28,0.75
Marionette Master,Magic Club,1,3.75
Marionette Master,Magic Club,1,3.99
Marionette Master,ManaFix.net,6,3.45
Marionette Master,MTG Cards Games,8,1.15
Marionette Master,MTG Cards Games,3,2.99
Marionette Master,Load or Cast,1,3.40
Marionette Master,Load or Cast,17,0.75
Marionette Master,Magic Store Brasil,11,3.00
Marionette Master,Pi Games,15,1.99
Marionette Master,Pi Games,4,2.99
Marionette Master,Pharaoh\'s Shop,2,2.25
Marionette Master,Pharaoh\'s Shop,2,0.20
Marionette Master,Pharaoh\'s Shop,1,2.25
Marionette Master,VampireX TCG,7,0.75
Marionette Master,VampireX TCG,1,3.95
Marionette Master,Livraria do Infinito - MagicJebb,2,2.70
Marionette Master,Universo Magic,1,2.00
Marionette Master,Millennium Cards & Games,1,2.00
Marionette Master,Millennium Cards & Games,1,0.45
Marionette Master,Armada Nerd Hobby Store,8,1.50
Marionette Master,Armada Nerd Hobby Store,1,2.50
Marionette Master,Cards e Games,1,0.79
Marionette Master,Cards e Games,1,2.39
Marionette Master,Tabuleria,5,1.00
Marionette Master,Tabuleria,2,2.00
Marionette Master,Mineral Games,1,2.00
Marionette Master,Mineral Games,4,1.00
Marionette Master,Tokenlandia Cards,5,2.00
Marionette Master,Tokenlandia Cards,2,2.00
Marionette Master,Power Up Games,3,2.00
Marionette Master,Valhala Store,8,2.00
Marionette Master,Cabala MtG,3,1.76
Marionette Master,You Cards,3,1.99
Marionette Master,You Cards,1,1.99
Marionette Master,Newstation,4,2.00
Marionette Master,Padrinho: Card Store,6,0.99
Marionette Master,Padrinho: Card Store,1,1.99
Marionette Master,Toca do Quati,6,1.80
Marionette Master,Inside Games,23,1.75
Marionette Master,Magicbembarato,4,1.63
Marionette Master,Cards Outlet,5,1.60
Marionette Master,Cards Outlet,4,1.60
Marionette Master,Tutubahia,3,1.25
Marionette Master,Portal,11,1.50
Marionette Master,Mulligan Geek Store,11,1.50
Marionette Master,Mulligan Geek Store,3,1.50
Marionette Master,Cards Store,2,1.49
Marionette Master,Loja Blood Moon,1,1.00
Marionette Master,Meruru,9,1.45
Marionette Master,Meruru,6,1.45
Marionette Master,Card Tutor,8,1.25
Marionette Master,Top Deck RN,7,1.25
Marionette Master,AnimeToys Sorocaba,9,1.00
Marionette Master,Elder Dragon Brasil,24,1.00
Marionette Master,DeckMasterGames,3,0.99
Marionette Master,Liga Arena,5,0.86
Marionette Master,House of Cards - Card Games,5,0.95
Marionette Master,House of Cards - Card Games,3,0.50
Marionette Master,Lets Collect,2,0.86
Marionette Master,Monster Games Cards,1,0.89
Marionette Master,Nerdz Cards,6,0.50
Marionette Master,Nerdz Cards,4,0.30
Marionette Master,Nerdz Cards,1,0.30
Marionette Master,Neowalkers Geek Store,4,0.48
Marionette Master,Loja Caverna do Dragão,1,0.50
Marionette Master,RED Jogos,2,0.50
Marionette Master,WCG - World Card Games,1,0.85
Marionette Master,Cúpula do Trovão,1,0.50
Marionette Master,Gideon\'s Palace,6,0.45
Marionette Master,Shandalar,4,0.35
Marionette Master,Shandalar,2,0.45
Marionette Master,Magic Leste,4,0.45
Marionette Master,Treasure Cards,3,0.45
Marionette Master,Porto Livre Games,8,0.42
Marionette Master,Jaw Games,11,0.25
Marionette Master,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.40
Marionette Master,Player`s Stop,4,0.36
Marionette Master,Player`s Stop,1,0.36
Marionette Master,Refúgio do Dragão,1,0.34
Marionette Master,Magic House Games,4,0.25
Marionette Master,Magic House Games,1,0.25
Marionette Master,Epic Game,16,0.25
Marionette Master,Goblin Hero Store,2,0.20
Marionette Master,Taverna Geek,1,0.20
Marionette Master,Basics Cards,4,0.19
Marionette Master,Basics Cards,1,0.14
Kitesail Freebooter,Cards Of Paradise,2,5.75
Kitesail Freebooter,Cards Of Paradise,2,24.75
Marionette Master,A Taverna,2,0.25
Marionette Master,ProNerd,1,0.08
Kitesail Freebooter,City Class Games,21,3.25
Kitesail Freebooter,City Class Games,2,23.99
Kitesail Freebooter,City Class Games,1,23.99
Kitesail Freebooter,TCGeeK,1,20.90
Kitesail Freebooter,Legends Game Store,1,20.48
Kitesail Freebooter,Legends Game Store,1,6.53
Kitesail Freebooter,Newstation,1,20.00
Kitesail Freebooter,Newstation,1,5.50
Kitesail Freebooter,Treasure Cards,8,4.49
Kitesail Freebooter,Treasure Cards,1,17.99
Kitesail Freebooter,Treasure Cards,1,17.99
Kitesail Freebooter,Lets Collect,4,4.95
Kitesail Freebooter,Lets Collect,1,17.06
Kitesail Freebooter,Valhala Store,4,18.00
Kitesail Freebooter,Valhala Store,1,4.00
Kitesail Freebooter,Medieval Cards,7,5.23
Kitesail Freebooter,Medieval Cards,1,18.05
Kitesail Freebooter,Miragem Hobby,6,4.98
Kitesail Freebooter,Miragem Hobby,3,17.95
Kitesail Freebooter,Pharaoh\'s Shop,4,16.90
Kitesail Freebooter,Jaw Games,3,12.00
Kitesail Freebooter,Mineral Games,1,14.95
Kitesail Freebooter,Mineral Games,4,2.99
Kitesail Freebooter,Flow Games,1,16.56
Kitesail Freebooter,Legion Board & Card Games,1,14.75
Kitesail Freebooter,Tutubahia,4,2.50
Kitesail Freebooter,Tutubahia,2,7.50
Kitesail Freebooter,CL TCG,1,12.75
Kitesail Freebooter,Ilusões Industriais,1,10.00
Kitesail Freebooter,Ilusões Industriais,4,2.99
Kitesail Freebooter,Armada Nerd Hobby Store,2,8.50
Kitesail Freebooter,Armada Nerd Hobby Store,1,3.50
Kitesail Freebooter,Moinho de Vento Geek Store,1,7.00
Kitesail Freebooter,Hobby Center,8,5.00
Kitesail Freebooter,Vila Celta Hobby Store,4,4.99
Kitesail Freebooter,Power Up Games,4,5.00
Kitesail Freebooter,Inside Games,8,5.00
Kitesail Freebooter,Bazar de Bagdá,36,4.99
Kitesail Freebooter,Bazar de Bagdá,21,4.99
Kitesail Freebooter,Loja Grimorium,6,4.99
Kitesail Freebooter,VAULT,1,4.50
Kitesail Freebooter,VAULT,1,4.50
Kitesail Freebooter,VampireX TCG,3,4.83
Kitesail Freebooter,Liga Arena,1,4.74
Kitesail Freebooter,Liga Arena,2,3.99
Kitesail Freebooter,Loja Blood Moon,2,4.00
Kitesail Freebooter,Konklave FunStore,1,4.00
Kitesail Freebooter,WCG - World Card Games,1,4.50
Kitesail Freebooter,WCG - World Card Games,4,3.99
Kitesail Freebooter,Magic Leste,15,3.90
Kitesail Freebooter,Cards Store,5,3.90
Kitesail Freebooter,Porto Livre Games,8,3.83
Kitesail Freebooter,ManaFix.net,2,3.95
Kitesail Freebooter,Ascensão,1,3.75
Kitesail Freebooter,Magic Club,18,3.75
Kitesail Freebooter,Magic Club,16,3.00
Kitesail Freebooter,Cards Outlet,1,3.62
Kitesail Freebooter,Cards Outlet,4,3.62
Kitesail Freebooter,Goblin Hero Store,8,3.50
Kitesail Freebooter,Elder Dragon Brasil,12,3.60
Kitesail Freebooter,Meruru,5,3.75
Kitesail Freebooter,Meruru,1,3.75
Kitesail Freebooter,Card Castle,7,3.49
Kitesail Freebooter,Taverna Geek,1,3.00
Kitesail Freebooter,Top Deck RN,1,3.00
Kitesail Freebooter,Chuck TCG,7,3.00
Kitesail Freebooter,Reino Magic,1,3.00
Kitesail Freebooter,Loja de Cartinhas,2,2.99
Kitesail Freebooter,Padrinho: Card Store,2,2.99
Kitesail Freebooter,Padrinho: Card Store,1,2.50
Kitesail Freebooter,Player`s Stop,1,2.99
Kitesail Freebooter,Magic House Games,1,2.75
Kitesail Freebooter,RED Jogos,1,2.95
Deadeye Plunderers,Konklave FunStore,1,4.00
Deadeye Plunderers,Konklave FunStore,4,1.00
Deadeye Plunderers,Epic Game,14,0.49
Deadeye Plunderers,Epic Game,1,3.99
Deadeye Plunderers,Miragem Hobby,18,0.24
Deadeye Plunderers,Miragem Hobby,1,3.95
Kitesail Freebooter,Universo Magic,9,2.50
Deadeye Plunderers,TCGeeK,36,0.95
Deadeye Plunderers,TCGeeK,2,3.80
Deadeye Plunderers,City Class Games,13,1.00
Deadeye Plunderers,City Class Games,5,3.50
Kitesail Freebooter,Tabuleria,13,2.50
Kitesail Freebooter,MTG Caxias Cards,4,1.99
Deadeye Plunderers,Medieval Cards,24,0.48
Deadeye Plunderers,Medieval Cards,5,3.33
Deadeye Plunderers,Loja Grimorium,11,0.49
Deadeye Plunderers,Loja Grimorium,1,2.99
Deadeye Plunderers,Player`s Stop,1,2.98
Deadeye Plunderers,Player`s Stop,1,0.25
Deadeye Plunderers,Portal,6,0.75
Deadeye Plunderers,Portal,1,3.50
Deadeye Plunderers,Newstation,8,1.00
Deadeye Plunderers,Newstation,1,3.00
Deadeye Plunderers,Taverna Geek,4,0.15
Deadeye Plunderers,Taverna Geek,1,2.25
Deadeye Plunderers,Valhala Store,2,1.50
Deadeye Plunderers,Valhala Store,4,0.40
Deadeye Plunderers,Armada Nerd Hobby Store,6,0.65
Deadeye Plunderers,Armada Nerd Hobby Store,1,1.50
Deadeye Plunderers,RED Jogos,3,1.50
Deadeye Plunderers,RED Jogos,8,0.45
Deadeye Plunderers,House of Cards - Card Games,21,0.50
Deadeye Plunderers,House of Cards - Card Games,1,2.95
Deadeye Plunderers,Toca do Quati,1,2.40
Deadeye Plunderers,Flow Games,2,1.47
Deadeye Plunderers,Flow Games,26,0.23
Deadeye Plunderers,Millennium Cards & Games,3,0.45
Deadeye Plunderers,Millennium Cards & Games,1,2.00
Deadeye Plunderers,Universo Magic,8,0.20
Deadeye Plunderers,Universo Magic,1,1.25
Deadeye Plunderers,Legion Board & Card Games,14,0.25
Deadeye Plunderers,Legion Board & Card Games,1,2.00
Deadeye Plunderers,VampireX TCG,46,0.22
Deadeye Plunderers,VampireX TCG,1,1.10
Deadeye Plunderers,Padrinho: Card Store,11,0.50
Deadeye Plunderers,Padrinho: Card Store,1,1.00
Deadeye Plunderers,Pi Games,11,0.50
Deadeye Plunderers,Pi Games,8,0.69
Deadeye Plunderers,Pi Games,3,0.59
Deadeye Plunderers,Pi Games,1,1.49
Deadeye Plunderers,Cards Of Paradise,48,0.25
Deadeye Plunderers,Cards Of Paradise,1,1.00
Deadeye Plunderers,Livraria do Infinito - MagicJebb,1,1.08
Deadeye Plunderers,Livraria do Infinito - MagicJebb,2,0.18
Deadeye Plunderers,MTG Caxias Cards,11,0.39
Deadeye Plunderers,MTG Caxias Cards,1,0.99
Deadeye Plunderers,Top Deck RN,7,0.75
Deadeye Plunderers,Bazar de Bagdá,14,0.99
Deadeye Plunderers,Loja Blood Moon,2,0.75
Deadeye Plunderers,Mulligan Geek Store,3,0.75
Deadeye Plunderers,Panteão Games,31,1.00
Deadeye Plunderers,Magic Store Brasil,37,1.00
Deadeye Plunderers,Loja de Cartinhas,1,0.50
Deadeye Plunderers,Power Up Games,7,0.50
Deadeye Plunderers,Reino Magic,7,0.50
Deadeye Plunderers,Tabuleria,13,0.50
Deadeye Plunderers,Inside Games,51,0.50
Deadeye Plunderers,Vila Celta Hobby Store,4,0.49
Deadeye Plunderers,Cards Store,4,0.49
Deadeye Plunderers,Tokenlandia Cards,3,0.50
Deadeye Plunderers,MTG Cards Games,25,0.50
Deadeye Plunderers,Skull Games,5,0.49
Deadeye Plunderers,WCG - World Card Games,4,0.45
Deadeye Plunderers,Cards Outlet,14,0.47
Deadeye Plunderers,AnimeToys Sorocaba,23,0.45
Deadeye Plunderers,Lets Collect,13,0.45
Deadeye Plunderers,Condado Card Games,1,0.43
Deadeye Plunderers,Elder Dragon Brasil,9,0.40
Deadeye Plunderers,Magicbembarato,6,0.43
Deadeye Plunderers,Ascensão,3,0.40
Deadeye Plunderers,Ascensão,5,0.40
Deadeye Plunderers,Arena Hobby Store,22,0.40
Deadeye Plunderers,Card Tutor,8,0.35
Deadeye Plunderers,Porto Livre Games,35,0.34
Deadeye Plunderers,Loja Caverna do Dragão,2,0.30
Deadeye Plunderers,Cards e Games,42,0.28
Deadeye Plunderers,Segura Card & Games,3,0.25
Deadeye Plunderers,VAULT,5,0.25
Deadeye Plunderers,VAULT,1,0.20
Deadeye Plunderers,Hobby Center,6,0.25
Deadeye Plunderers,Refúgio do Dragão,5,0.25
Deadeye Plunderers,Magic Club,18,0.25
Deadeye Plunderers,Cúpula do Trovão,8,0.25
Deadeye Plunderers,Cabala MtG,4,0.22
Deadeye Plunderers,Mineral Games,7,0.25
Deadeye Plunderers,Prime MTG,6,0.24
Deadeye Plunderers,Treasure Cards,5,0.23
Deadeye Plunderers,Treasure Cards,1,0.23
Deadeye Plunderers,Load or Cast,4,0.25
Deadeye Plunderers,Loja Drop1,3,0.20
Deadeye Plunderers,Nerdz Cards,29,0.20
Deadeye Plunderers,Magic Leste,24,0.19
Deadeye Plunderers,CL TCG,32,0.19
Deadeye Plunderers,Magic House Games,1,0.12
Deadeye Plunderers,Liga Arena,8,0.19
Deadeye Plunderers,Ilusões Industriais,17,0.15
Basilica Screecher,Card Tutor,5,0.30
Basilica Screecher,Card Tutor,1,1.45
Deadeye Plunderers,A Taverna,2,0.16
Deadeye Plunderers,A Taverna,2,0.20
Basilica Screecher,Tokenlandia Cards,5,1.00
Basilica Screecher,Tokenlandia Cards,4,1.00
Basilica Screecher,AnimeToys Sorocaba,6,0.45
Basilica Screecher,AnimeToys Sorocaba,1,0.75
Deadeye Plunderers,Basics Cards,1,0.10
Deadeye Plunderers,ProNerd,5,0.08
Basilica Screecher,Pi Games,3,0.20
Basilica Screecher,Pi Games,2,0.20
Basilica Screecher,Pi Games,1,1.08
Basilica Screecher,Player`s Stop,1,0.50
Basilica Screecher,Inside Games,8,0.50
Deadeye Plunderers,Neowalkers Geek Store,17,0.15
Basilica Screecher,Loja Grimorium,14,0.49
Basilica Screecher,Loja Grimorium,4,0.49
Basilica Screecher,Magic Store Brasil,11,0.50
Basilica Screecher,TCGeeK,11,0.48
Basilica Screecher,Konklave FunStore,4,0.50
Basilica Screecher,Bazar de Bagdá,19,0.49
Basilica Screecher,Power Up Games,9,0.40
Basilica Screecher,Nerdz Cards,2,0.25
Basilica Screecher,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,0.40
Basilica Screecher,MTG Cards Games,3,0.30
Basilica Screecher,ManaFix.net,5,0.35
Basilica Screecher,ManaFix.net,4,0.35
Basilica Screecher,ManaFix.net,1,0.35
Basilica Screecher,Gideon\'s Palace,4,0.30
Basilica Screecher,Chuck TCG,7,0.25
Basilica Screecher,Cards Of Paradise,149,0.25
Basilica Screecher,Newstation,4,0.25
Basilica Screecher,VampireX TCG,1,0.22
Basilica Screecher,ProNerd,2,0.21
Basilica Screecher,Epic Game,5,0.25
Basilica Screecher,Lets Collect,23,0.23
Basilica Screecher,House of Cards - Card Games,9,0.25
Basilica Screecher,Load or Cast,19,0.20
Basilica Screecher,Jaw Games,2,0.20
Basilica Screecher,Pharaoh\'s Shop,5,0.20
Basilica Screecher,Pharaoh\'s Shop,1,0.20
Basilica Screecher,Loja Caverna do Dragão,1,0.20
Basilica Screecher,Millennium Cards & Games,2,0.20
Basilica Screecher,Millennium Cards & Games,1,0.20
Basilica Screecher,Magic Club,19,0.20
Basilica Screecher,Magic House Games,6,0.19
Basilica Screecher,Legion Board & Card Games,6,0.20
Basilica Screecher,Prime MTG,4,0.20
Basilica Screecher,Mineral Games,12,0.20
Basilica Screecher,CL TCG,15,0.16
Basilica Screecher,Cards Outlet,48,0.19
Basilica Screecher,Cabala MtG,2,0.13
Basilica Screecher,Magicbembarato,8,0.17
Basilica Screecher,Condado Card Games,4,0.17
Basilica Screecher,Liga Arena,8,0.10
Ruthless Knave,Neowalkers Geek Store,12,0.98
Ruthless Knave,Neowalkers Geek Store,2,0.98
Ruthless Knave,Neowalkers Geek Store,1,4.98
Ruthless Knave,Toca do Quati,2,1.00
Ruthless Knave,Toca do Quati,1,4.00
Basilica Screecher,MoxPlay,2,0.15
Basilica Screecher,Flow Games,3,0.09
Basilica Screecher,Livraria do Infinito - MagicJebb,3,0.09
Ruthless Knave,Magicbembarato,6,0.43
Ruthless Knave,Magicbembarato,2,5.89
Ruthless Knave,Bazar de Bagdá,23,0.99
Ruthless Knave,Bazar de Bagdá,2,3.99
Ruthless Knave,VampireX TCG,57,0.22
Ruthless Knave,VampireX TCG,1,3.74
Ruthless Knave,Chuck TCG,18,0.75
Ruthless Knave,Chuck TCG,1,3.50
Ruthless Knave,Epic Game,2,3.99
Ruthless Knave,Miragem Hobby,17,0.99
Ruthless Knave,Miragem Hobby,1,3.99
Ruthless Knave,CL TCG,1,3.25
Ruthless Knave,RED Jogos,1,3.00
Ruthless Knave,RED Jogos,8,0.25
Ruthless Knave,TCGeeK,29,0.95
Ruthless Knave,TCGeeK,1,2.85
Ruthless Knave,Cards Of Paradise,49,0.25
Ruthless Knave,Cards Of Paradise,3,2.00
Ruthless Knave,Pi Games,13,0.50
Ruthless Knave,Pi Games,6,0.49
Ruthless Knave,Pi Games,1,0.45
Ruthless Knave,Pi Games,1,1.49
Ruthless Knave,Pi Games,1,0.50
Ruthless Knave,Load or Cast,1,1.80
Ruthless Knave,Load or Cast,8,0.30
Ruthless Knave,Magic Store Brasil,32,1.00
Ruthless Knave,Medieval Cards,21,0.48
Ruthless Knave,Medieval Cards,1,3.33
Ruthless Knave,City Class Games,18,2.00
Ruthless Knave,City Class Games,2,3.00
Ruthless Knave,Tokenlandia Cards,1,1.00
Ruthless Knave,Portal,1,1.00
Ruthless Knave,Newstation,8,1.00
Ruthless Knave,Panteão Games,31,1.00
Ruthless Knave,Tabuleria,15,0.50
Ruthless Knave,Tabuleria,1,1.00
Ruthless Knave,Prime MTG,6,0.48
Ruthless Knave,Prime MTG,2,0.96
Ruthless Knave,Loja Blood Moon,6,0.75
Ruthless Knave,Loja Grimorium,14,0.75
Ruthless Knave,Loja Grimorium,1,0.75
Ruthless Knave,MTG Cards Games,24,0.75
Ruthless Knave,Ascensão,1,0.75
Ruthless Knave,Ascensão,3,0.75
Ruthless Knave,Meruru,11,0.75
Ruthless Knave,Mulligan Geek Store,11,0.75
Ruthless Knave,Armada Nerd Hobby Store,11,0.65
Ruthless Knave,Elder Dragon Brasil,6,0.60
Ruthless Knave,Top Deck RN,6,0.75
Ruthless Knave,Power Up Games,6,0.50
Ruthless Knave,Card Tutor,8,0.50
Ruthless Knave,WCG - World Card Games,1,0.50
Ruthless Knave,Padrinho: Card Store,13,0.50
Ruthless Knave,Reino Magic,25,0.50
Ruthless Knave,Konklave FunStore,4,0.50
Ruthless Knave,Inside Games,73,0.50
Ruthless Knave,Skull Games,6,0.49
Ruthless Knave,Vila Celta Hobby Store,4,0.49
Ruthless Knave,AnimeToys Sorocaba,31,0.45
Ruthless Knave,ManaFix.net,5,0.45
Ruthless Knave,Cards Store,4,0.49
Ruthless Knave,Monster Games Cards,8,0.45
Ruthless Knave,Millennium Cards & Games,4,0.40
Ruthless Knave,Condado Card Games,4,0.43
Ruthless Knave,Lets Collect,18,0.45
Ruthless Knave,Valhala Store,5,0.40
Ruthless Knave,Porto Livre Games,43,0.34
Ruthless Knave,Shandalar,1,0.25
Ruthless Knave,House of Cards - Card Games,15,0.25
Ruthless Knave,Cards e Games,55,0.28
Ruthless Knave,Segura Card & Games,5,0.25
Ruthless Knave,Arena Hobby Store,17,0.25
Ruthless Knave,Loja Caverna do Dragão,2,0.25
Ruthless Knave,Cabala MtG,3,0.22
Ruthless Knave,MTG Caxias Cards,19,0.25
Ruthless Knave,Magic Club,24,0.25
Ruthless Knave,Cúpula do Trovão,1,0.25
Ruthless Knave,Mineral Games,7,0.20
Ruthless Knave,Loja Drop1,4,0.20
Ruthless Knave,Nerdz Cards,1,0.20
Ruthless Knave,Hobby Center,3,0.20
Ruthless Knave,Moinho de Vento Geek Store,3,0.20
Ruthless Knave,Card Castle,2,0.19
Ruthless Knave,Flow Games,25,0.18
Ruthless Knave,Treasure Cards,14,0.18
Ruthless Knave,Treasure Cards,2,0.18
Ruthless Knave,Liga Arena,8,0.19
Ruthless Knave,Pharaoh\'s Shop,1,0.15
Ruthless Knave,Universo Magic,7,0.15
Ruthless Knave,Legion Board & Card Games,19,0.20
Ruthless Knave,Taverna Geek,2,0.10
Ruthless Knave,Ilusões Industriais,13,0.10
Ruthless Knave,ProNerd,5,0.08
Ruthless Knave,Rayearth Games,4,0.05
March of the Drowned,Magic Club,44,0.40
March of the Drowned,Magic Club,2,1.40
March of the Drowned,Meruru,21,0.55
March of the Drowned,Meruru,1,2.48
March of the Drowned,TCGeeK,56,0.48
March of the Drowned,TCGeeK,5,1.90
March of the Drowned,City Class Games,2,1.00
March of the Drowned,AnimeToys Sorocaba,22,0.45
March of the Drowned,AnimeToys Sorocaba,1,1.00
March of the Drowned,Cards Store,6,1.00
March of the Drowned,House of Cards - Card Games,21,0.25
March of the Drowned,House of Cards - Card Games,1,0.95
March of the Drowned,Ilusões Industriais,8,0.50
March of the Drowned,Tabuleria,1,1.50
March of the Drowned,Load or Cast,1,0.90
March of the Drowned,Toca do Quati,9,0.60
March of the Drowned,RED Jogos,2,0.90
March of the Drowned,Neowalkers Geek Store,5,0.75
March of the Drowned,Panteão Games,54,0.50
March of the Drowned,Armada Nerd Hobby Store,23,0.50
March of the Drowned,Magic Store Brasil,7,0.50
March of the Drowned,Tokenlandia Cards,12,0.50
March of the Drowned,Mulligan Geek Store,8,0.50
March of the Drowned,Mulligan Geek Store,8,0.50
March of the Drowned,Konklave FunStore,4,0.50
March of the Drowned,Card Tutor,6,0.35
March of the Drowned,Bazar de Bagdá,8,0.49
March of the Drowned,Segura Card & Games,7,0.25
March of the Drowned,Padrinho: Card Store,26,0.25
March of the Drowned,Power Up Games,21,0.33
March of the Drowned,Newstation,8,0.35
March of the Drowned,Magicbembarato,6,0.27
March of the Drowned,Cards e Games,19,0.28
March of the Drowned,ManaFix.net,1,0.25
March of the Drowned,Inside Games,38,0.25
March of the Drowned,VAULT,6,0.25
March of the Drowned,Vila Celta Hobby Store,4,0.29
March of the Drowned,MTG Caxias Cards,18,0.25
March of the Drowned,Ascensão,12,0.25
March of the Drowned,Ascensão,22,0.25
March of the Drowned,Arena Hobby Store,24,0.25
March of the Drowned,Loja Grimorium,12,0.25
March of the Drowned,Loja Grimorium,1,0.25
March of the Drowned,MTG Cards Games,23,0.25
March of the Drowned,Epic Game,32,0.25
March of the Drowned,Medieval Cards,27,0.24
March of the Drowned,Legends Game Store,6,0.23
March of the Drowned,Pharaoh\'s Shop,28,0.20
March of the Drowned,Hobby Center,13,0.20
March of the Drowned,Millennium Cards & Games,3,0.20
March of the Drowned,VampireX TCG,2,0.22
March of the Drowned,Lets Collect,28,0.23
March of the Drowned,Portal,7,0.25
March of the Drowned,Porto Livre Games,16,0.21
March of the Drowned,Nerdz Cards,6,0.20
March of the Drowned,Loja Caverna do Dragão,3,0.20
March of the Drowned,Mineral Games,14,0.20
